@RELATION test

@ATTRIBUTE max NUMERIC
@ATTRIBUTE min NUMERIC
@ATTRIBUTE range NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE entropy NUMERIC
@ATTRIBUTE class {talking, chewing}

@DATA
16580, -9875, 26455, 3603, 6.37104196311, talking
14723, -8866, 23589, 3548, 6.411441425, talking
19045, -12931, 31976, 3515, 6.36612404968, talking
19045, -12931, 31976, 3642, 6.26676473465, talking
16964, -9170, 26134, 3426, 6.31249019393, talking
18053, -7345, 25398, 3486, 6.24206423715, talking
18053, -9458, 27511, 3768, 6.37076473465, talking
23717, -11363, 35080, 3885, 6.3746843743, talking
23717, -11363, 35080, 3798, 6.31778428466, talking
21605, -7313, 28918, 3844, 6.40612404968, talking
21605, -12643, 34248, 4443, 6.51269359378, talking
23269, -12643, 35912, 4207, 6.37664527428, talking
25911, -5186, 31097, 4112, 6.10423655271, talking
25911, -17780, 43691, 4521, 5.91371924237, talking
15427, -17780, 33207, 3756, 6.05713867751, talking
18436, -8594, 27030, 3118, 6.18093574182, talking
18436, -13523, 31959, 3297, 6.1900332816, talking
17844, -13523, 31367, 3614, 6.28506539965, talking
18421, -12483, 30904, 3441, 6.26592955326, talking
18421, -12483, 30904, 3398, 6.13779243457, talking
14019, -8642, 22661, 3712, 6.08680678423, talking
15972, -12307, 28279, 3865, 6.08778608844, talking
21557, -12803, 34360, 4127, 6.29504468714, talking
21557, -12803, 34360, 3934, 6.28206423715, talking
19205, -10707, 29912, 3726, 6.23305283161, talking
19205, -8754, 27959, 3645, 6.2460332816, talking
16708, -9602, 26310, 3416, 6.25207238162, talking
13619, -9602, 23221, 3456, 6.09284588425, talking
20757, -11714, 32471, 3518, 6.06378608844, talking
20757, -11714, 32471, 3820, 6.10084588425, talking
21685, -10450, 32135, 3753, 5.83574774429, talking
21685, -14420, 36105, 3751, 5.81174774429, talking
19924, -14420, 34344, 4109, 6.07533596346, talking
19924, -9090, 29014, 3814, 6.00113867751, talking
19749, -40730, 60479, 4059, 6.02513867751, talking
19749, -40730, 60479, 3848, 6.1155459399, talking
15812, -8834, 24646, 3227, 6.15525610272, talking
29927, -6065, 35992, 3906, 6.09133596346, talking
29927, -14915, 44842, 4017, 6.00241432058, talking
19829, -14915, 34744, 3742, 6.10383153459, talking
14563, -7633, 22196, 3587, 6.30710449967, talking
16388, -7089, 23477, 3700, 6.06280678423, talking
16980, -8994, 25974, 3930, 5.93357493011, talking
16980, -10739, 27719, 3824, 6.18383153459, talking
16644, -12643, 29287, 4304, 6.22500558713, talking
16644, -12643, 29287, 3984, 6.20297484183, talking
16084, -11170, 27254, 3245, 6.12179243457, talking
17412, -9458, 26870, 3555, 6.19358503992, talking
19269, -9458, 28727, 3759, 6.08778608844, talking
19269, -13860, 33129, 3626, 6.03374698842, talking
14259, -13860, 28119, 4038, 6.30978428466, talking
19716, -9186, 28902, 3971, 6.33110449967, talking
19716, -38057, 57773, 3705, 6.17595529182, talking
18901, -38057, 56958, 3561, 6.26802513713, talking
25750, -9586, 35336, 3914, 6.29006423715, talking
25750, -10498, 36248, 4119, 6.27406423715, talking
26614, -10498, 37112, 3633, 6.13925610272, talking
26614, -10946, 37560, 3584, 5.99939477057, talking
20485, -10946, 31431, 3933, 6.11721700271, talking
20485, -9682, 30167, 4101, 6.4546843743, talking
17733, -9682, 27415, 3883, 6.38514359969, talking
15043, -8514, 23557, 3748, 6.27392955326, talking
23317, -8834, 32151, 4119, 6.29596865327, talking
23317, -10819, 34136, 3644, 6.25207238162, talking
19173, -10819, 29992, 3471, 6.23904468714, talking
19173, -9890, 29063, 3811, 6.18081198458, talking
19733, -11571, 31304, 3983, 6.32245109391, talking
19733, -12899, 32632, 4081, 6.38212404968, talking
20533, -12899, 33432, 3997, 6.49171314378, talking
20533, -11667, 32200, 4127, 6.55668948418, talking
28775, -11667, 40442, 4046, 6.37910449967, talking
28775, -10547, 39322, 4319, 6.48886581142, talking
23685, -11187, 34872, 4425, 6.63380394329, talking
20341, -11187, 31528, 3502, 6.49766993417, talking
15491, -17508, 32999, 3300, 6.42442187499, talking
15491, -17508, 32999, 3658, 6.47348052501, talking
16307, -11298, 27605, 3869, 6.454460975, talking
25478, -10738, 36216, 3935, 6.21897484183, talking
25478, -15811, 41289, 3983, 5.87069969236, talking
20549, -15811, 36360, 3776, 5.86978956824, talking
20549, -8562, 29111, 3718, 6.09321700271, talking
20117, -8562, 28679, 3952, 6.3900914417, talking
17892, -7505, 25397, 3898, 6.46184626142, talking
33144, -10050, 43194, 4087, 6.37714359969, talking
33144, -10050, 43194, 4185, 6.06582633424, talking
14452, -11907, 26359, 3861, 6.21504468714, talking
19332, -12210, 31542, 3978, 6.46511099171, talking
19332, -12210, 31542, 4203, 6.22199439184, talking
56829, -11443, 68272, 4269, 6.01276653843, talking
56829, -17460, 74289, 4035, 5.95757493011, talking
16836, -17460, 34296, 3591, 5.96008002749, talking
17285, -15364, 32649, 3788, 6.03835551347, talking
17285, -15364, 32649, 4002, 6.18558503992, talking
15556, -9426, 24982, 3747, 6.25504468714, talking
18036, -7058, 25094, 3553, 6.06582633424, talking
29079, -10547, 39626, 3969, 6.18893574182, talking
29079, -10547, 39626, 3968, 6.31196865327, talking
17316, -10642, 27958, 3469, 6.03035551347, talking
19141, -11667, 30808, 3832, 5.96739477057, talking
19141, -25030, 44171, 4217, 6.08521700271, talking
22470, -25030, 47500, 3974, 6.27392955326, talking
22470, -12210, 34680, 3715, 6.23602513713, talking
19093, -8834, 27927, 3936, 6.08484588425, talking
19093, -10915, 30008, 4209, 6.04635551347, talking
21557, -10915, 32472, 4083, 6.21705283161, talking
21557, -12467, 34024, 3844, 6.10235551347, talking
15299, -12467, 27766, 3819, 5.92859448012, talking
16932, -11907, 28839, 3610, 6.0581974527, talking
17189, -14612, 31801, 3696, 5.99313867751, talking
17189, -14612, 31801, 3696, 5.71157181637, talking
20789, -18628, 39417, 4317, 5.86677001823, talking
20789, -18628, 39417, 4384, 6.2060332816, talking
18693, -10851, 29544, 3754, 5.94339477057, talking
18693, -10851, 29544, 3355, 5.77348767714, talking
19461, -8370, 27831, 3468, 5.91673879238, talking
22965, -17588, 40553, 4287, 5.92859448012, talking
22965, -17588, 40553, 4353, 6.01713867751, talking
19429, -13507, 32936, 3851, 5.8547672943, talking
19429, -13507, 32936, 3818, 5.70596563061, talking
19685, -13155, 32840, 3996, 5.69192653059, talking
19685, -18420, 38105, 4319, 6.04333596346, talking
14388, -18420, 32808, 4071, 5.96557493011, talking
17796, -12483, 30279, 3749, 5.95259448012, talking
28246, -6657, 34903, 3712, 5.97841432058, talking
28246, -6657, 34903, 3441, 5.92059448012, talking
16757, -8146, 24903, 3415, 6.01933596346, talking
16757, -8146, 24903, 3356, 5.79327119345, talking
14547, -8802, 23349, 3420, 5.87975046822, talking
27879, -8946, 36825, 3947, 6.18701373159, talking
27879, -8946, 36825, 3457, 6.05435551347, talking
16964, -10002, 26966, 3129, 5.65914920904, talking
16964, -11363, 28327, 3563, 5.78527119345, talking
17908, -12467, 30375, 3422, 5.98876653843, talking
18564, -13187, 31751, 3372, 6.02876653843, talking
18564, -13187, 31751, 3638, 6.0061191275, talking
18021, -9314, 27335, 3549, 6.08333596346, talking
15795, -8226, 24021, 3440, 5.81650722715, talking
25382, -10034, 35416, 3796, 5.83250722715, talking
25382, -10034, 35416, 3717, 6.12023655271, talking
23574, -6017, 29591, 3553, 6.01041432058, talking
16964, -11058, 28022, 3828, 6.14256548991, talking
14019, -14467, 28486, 3848, 6.17281198458, talking
18116, -14467, 32583, 3733, 5.94957493011, talking
18116, -11491, 29607, 4156, 6.02378608844, talking
12963, -11491, 24454, 4058, 6.00974698842, talking
15604, -17908, 33512, 3581, 6.10235551347, talking
19796, -17908, 37704, 3669, 6.07880678423, talking
22181, -9074, 31255, 3675, 6.06733596346, talking
22181, -11747, 33928, 3244, 5.92361403013, talking
19172, -11747, 30919, 3185, 5.88859448012, talking
19172, -9154, 28326, 3552, 6.00831641345, talking
18597, -7202, 25799, 3863, 5.9981191275, talking
18597, -8402, 26999, 3732, 5.91673879238, talking
29431, -8402, 37833, 4055, 6.03178608844, talking
29431, -7041, 36472, 3526, 6.0821974527, talking
20597, -9490, 30087, 3444, 6.20407238162, talking
20501, -9490, 29991, 4110, 6.19305283161, talking
30983, -1217, 32200, 4561, 7.84432617276, chewing
29975, -4737, 34712, 4264, 7.59053013455, chewing
19557, -8210, 27767, 3960, 6.52886581142, chewing
23142, -14355, 37497, 4184, 6.03533596346, chewing
23142, -14355, 37497, 4657, 6.86525072732, chewing
39641, -9666, 49307, 4809, 7.73356929344, chewing
39641, 0, 39641, 4527, 7.82374518464, chewing
32808, -6578, 39386, 4222, 7.26495741319, chewing
21862, -8659, 30521, 4014, 6.3906843743, chewing
16196, -8659, 24855, 3565, 6.13207238162, chewing
19845, -9219, 29064, 3990, 6.70297394669, chewing
35257, -9219, 44476, 4927, 7.61281726145, chewing
35257, -48, 35305, 5029, 7.87476473465, chewing
34408, -10546, 44954, 4458, 7.38893855398, chewing
21925, -11507, 33432, 4497, 6.4220914417, chewing
21925, -11507, 33432, 4621, 6.22807238162, chewing
29063, -10146, 39209, 4159, 7.05024198851, chewing
40489, -240, 40729, 4126, 7.84717834684, chewing
40489, -3537, 44026, 4267, 7.87778428466, chewing
29895, -5345, 35240, 4429, 7.62136141932, chewing
17940, -9155, 27095, 3897, 6.72130115522, chewing
16324, -11747, 28071, 3341, 6.06921700271, chewing
18436, -11747, 30183, 3625, 6.38464527428, chewing
35400, -11523, 46923, 4344, 7.34591900397, chewing
35400, 448, 34952, 4885, 7.86978428466, chewing
35368, -12499, 47867, 4862, 7.72668653462, chewing
28295, -12499, 40794, 4102, 6.59668948418, chewing
15780, -8626, 24406, 3843, 5.85174774429, chewing
19140, -8626, 27766, 4173, 6.0981974527, chewing
26166, -14291, 40457, 4321, 7.11127598444, chewing
32535, -14291, 46826, 4731, 7.80276473465, chewing
32535, -8018, 40553, 4352, 7.61635129892, chewing
17588, -14243, 31831, 3961, 6.9751457559, chewing
18708, -14243, 32951, 4029, 6.37950974394, chewing
18980, -7890, 26870, 4170, 6.67146514829, chewing
31272, -6241, 37513, 4217, 7.61583681146, chewing
42762, 3920, 38842, 4396, 7.87974518464, chewing
42762, -3105, 45867, 4557, 7.72254974343, chewing
