@RELATION test

@ATTRIBUTE max NUMERIC
@ATTRIBUTE min NUMERIC
@ATTRIBUTE range NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE entropy NUMERIC
@ATTRIBUTE FFT_intensity NUMERIC
@ATTRIBUTE class {talking, chewing}

@DATA
17892, -7505, 25397, 3898, 6.46184626142, 59028.3972797, talking
33144, -10050, 43194, 4087, 6.37714359969, 66527.9166488, talking
33144, -10050, 43194, 4185, 6.06582633424, 67382.8156052, talking
14452, -11907, 26359, 3861, 6.21504468714, 56031.9824042, talking
19332, -12210, 31542, 3978, 6.46511099171, 56130.8282863, talking
19332, -12210, 31542, 4203, 6.22199439184, 59048.8376142, talking
56829, -11443, 68272, 4269, 6.01276653843, 77763.163958, talking
56829, -17460, 74289, 4035, 5.95757493011, 77932.222499, talking
16836, -17460, 34296, 3591, 5.96008002749, 55513.3444913, talking
17285, -15364, 32649, 3788, 6.03835551347, 57165.1748124, talking
17285, -15364, 32649, 4002, 6.18558503992, 61220.0102953, talking
15556, -9426, 24982, 3747, 6.25504468714, 52036.5941993, talking
18036, -7058, 25094, 3553, 6.06582633424, 52719.9360091, talking
29079, -10547, 39626, 3969, 6.18893574182, 63739.9335405, talking
29079, -10547, 39626, 3968, 6.31196865327, 64357.1658624, talking
17316, -10642, 27958, 3469, 6.03035551347, 55919.6808856, talking
19141, -11667, 30808, 3832, 5.96739477057, 60065.7192895, talking
19141, -25030, 44171, 4217, 6.08521700271, 63335.3411666, talking
22470, -25030, 47500, 3974, 6.27392955326, 62212.2388402, talking
22470, -12210, 34680, 3715, 6.23602513713, 58232.2392489, talking
19093, -8834, 27927, 3936, 6.08484588425, 61794.9986068, talking
19093, -10915, 30008, 4209, 6.04635551347, 66345.252235, talking
21557, -10915, 32472, 4083, 6.21705283161, 62052.9867316, talking
21557, -12467, 34024, 3844, 6.10235551347, 61099.3973593, talking
15299, -12467, 27766, 3819, 5.92859448012, 59056.1013136, talking
16932, -11907, 28839, 3610, 6.0581974527, 57576.5326991, talking
17189, -14612, 31801, 3696, 5.99313867751, 60275.9656834, talking
17189, -14612, 31801, 3696, 5.71157181637, 60367.1357058, talking
20789, -18628, 39417, 4317, 5.86677001823, 66877.8387407, talking
20789, -18628, 39417, 4384, 6.2060332816, 67753.9051226, talking
18693, -10851, 29544, 3754, 5.94339477057, 54946.5918014, talking
18693, -10851, 29544, 3355, 5.77348767714, 50363.3654509, talking
19461, -8370, 27831, 3468, 5.91673879238, 50523.3483708, talking
22965, -17588, 40553, 4287, 5.92859448012, 65169.9718908, talking
22965, -17588, 40553, 4353, 6.01713867751, 66989.289886, talking
19429, -13507, 32936, 3851, 5.8547672943, 60702.5763165, talking
19429, -13507, 32936, 3818, 5.70596563061, 58492.0900012, talking
19685, -13155, 32840, 3996, 5.69192653059, 60131.4125445, talking
19685, -18420, 38105, 4319, 6.04333596346, 62175.8606719, talking
14388, -18420, 32808, 4071, 5.96557493011, 59508.5174718, talking
17796, -12483, 30279, 3749, 5.95259448012, 56281.7824458, talking
28246, -6657, 34903, 3712, 5.97841432058, 59900.9812872, talking
28246, -6657, 34903, 3441, 5.92059448012, 56018.3557809, talking
16757, -8146, 24903, 3415, 6.01933596346, 50277.8364806, talking
16757, -8146, 24903, 3356, 5.79327119345, 51562.7567928, talking
14547, -8802, 23349, 3420, 5.87975046822, 52386.3713973, talking
27879, -8946, 36825, 3947, 6.18701373159, 62653.5438957, talking
27879, -8946, 36825, 3457, 6.05435551347, 56970.8368055, talking
16964, -10002, 26966, 3129, 5.65914920904, 50593.8475267, talking
16964, -11363, 28327, 3563, 5.78527119345, 52418.162471, talking
17908, -12467, 30375, 3422, 5.98876653843, 52514.5304376, talking
18564, -13187, 31751, 3372, 6.02876653843, 53335.9111509, talking
18564, -13187, 31751, 3638, 6.0061191275, 57463.3146366, talking
18021, -9314, 27335, 3549, 6.08333596346, 52022.7853584, talking
15795, -8226, 24021, 3440, 5.81650722715, 50037.3823811, talking
25382, -10034, 35416, 3796, 5.83250722715, 56749.0835665, talking
25382, -10034, 35416, 3717, 6.12023655271, 58564.8677191, talking
23574, -6017, 29591, 3553, 6.01041432058, 54530.5674377, talking
16964, -11058, 28022, 3828, 6.14256548991, 54879.0541085, talking
14019, -14467, 28486, 3848, 6.17281198458, 56137.5286727, talking
18116, -14467, 32583, 3733, 5.94957493011, 54244.1693009, talking
18116, -11491, 29607, 4156, 6.02378608844, 56784.7532389, talking
12963, -11491, 24454, 4058, 6.00974698842, 57856.2891035, talking
15604, -17908, 33512, 3581, 6.10235551347, 54876.4794064, talking
19796, -17908, 37704, 3669, 6.07880678423, 58381.6374819, talking
22181, -9074, 31255, 3675, 6.06733596346, 59615.2084801, talking
22181, -11747, 33928, 3244, 5.92361403013, 55118.9935863, talking
19172, -11747, 30919, 3185, 5.88859448012, 50956.824072, talking
19172, -9154, 28326, 3552, 6.00831641345, 55889.076709, talking
18597, -7202, 25799, 3863, 5.9981191275, 56699.4962914, talking
18597, -8402, 26999, 3732, 5.91673879238, 57287.3782211, talking
29431, -8402, 37833, 4055, 6.03178608844, 68348.8730285, talking
29431, -7041, 36472, 3526, 6.0821974527, 64107.4466249, talking
20597, -9490, 30087, 3444, 6.20407238162, 54009.5359075, talking
20501, -9490, 29991, 4110, 6.19305283161, 60480.0959429, talking
30983, -1217, 32200, 4561, 7.84432617276, 81574.2163982, chewing
29975, -4737, 34712, 4264, 7.59053013455, 87533.5844157, chewing
19557, -8210, 27767, 3960, 6.52886581142, 61092.665255, chewing
23142, -14355, 37497, 4184, 6.03533596346, 62347.2504753, chewing
23142, -14355, 37497, 4657, 6.86525072732, 75344.9234687, chewing
39641, -9666, 49307, 4809, 7.73356929344, 101199.011824, chewing
39641, 0, 39641, 4527, 7.82374518464, 93491.9735387, chewing
32808, -6578, 39386, 4222, 7.26495741319, 81549.825525, chewing
21862, -8659, 30521, 4014, 6.3906843743, 60512.2572151, chewing
16196, -8659, 24855, 3565, 6.13207238162, 55358.2456061, chewing
19845, -9219, 29064, 3990, 6.70297394669, 67008.9589066, chewing
35257, -9219, 44476, 4927, 7.61281726145, 96317.7206398, chewing
35257, -48, 35305, 5029, 7.87476473465, 84431.2311166, chewing
34408, -10546, 44954, 4458, 7.38893855398, 84562.9711186, chewing
21925, -11507, 33432, 4497, 6.4220914417, 65589.14812, chewing
21925, -11507, 33432, 4621, 6.22807238162, 68256.2538167, chewing
29063, -10146, 39209, 4159, 7.05024198851, 72254.3725382, chewing
40489, -240, 40729, 4126, 7.84717834684, 94346.0511384, chewing
40489, -3537, 44026, 4267, 7.87778428466, 89463.3758389, chewing
29895, -5345, 35240, 4429, 7.62136141932, 79584.6657904, chewing
17940, -9155, 27095, 3897, 6.72130115522, 63775.4640912, chewing
16324, -11747, 28071, 3341, 6.06921700271, 55367.378304, chewing
18436, -11747, 30183, 3625, 6.38464527428, 60896.3724215, chewing
35400, -11523, 46923, 4344, 7.34591900397, 93972.0411, chewing
35400, 448, 34952, 4885, 7.86978428466, 88102.3948629, chewing
35368, -12499, 47867, 4862, 7.72668653462, 97524.5930286, chewing
28295, -12499, 40794, 4102, 6.59668948418, 62402.6508208, chewing
15780, -8626, 24406, 3843, 5.85174774429, 55507.237584, chewing
19140, -8626, 27766, 4173, 6.0981974527, 63574.94644, chewing
26166, -14291, 40457, 4321, 7.11127598444, 80403.0054714, chewing
32535, -14291, 46826, 4731, 7.80276473465, 82222.5239942, chewing
32535, -8018, 40553, 4352, 7.61635129892, 84488.6303148, chewing
17588, -14243, 31831, 3961, 6.9751457559, 64663.2619334, chewing
18708, -14243, 32951, 4029, 6.37950974394, 62418.7003483, chewing
18980, -7890, 26870, 4170, 6.67146514829, 66454.5766216, chewing
31272, -6241, 37513, 4217, 7.61583681146, 90619.512971, chewing
42762, 3920, 38842, 4396, 7.87974518464, 85908.0502484, chewing
42762, -3105, 45867, 4557, 7.72254974343, 95081.5585669, chewing
22565, -12082, 34647, 4454, 6.99125623947, 67856.6203381, chewing
22565, -12082, 34647, 4432, 6.486460975, 66158.1838602, chewing
56750, -6865, 63615, 4548, 7.34495741319, 131324.06083, chewing
56750, 1296, 55454, 4563, 7.93378428466, 110938.882816, chewing
41594, -3376, 44970, 4502, 7.81517834684, 109072.282121, chewing
25527, -10098, 35625, 4411, 7.12768466229, 75181.3746654, chewing
21349, -10098, 31447, 4411, 6.6966095149, 67116.4883957, chewing
35064, -7666, 42730, 5043, 7.41860833458, 89684.5012533, chewing
46491, -497, 46988, 5171, 7.92578428466, 116591.199228, chewing
46491, 0, 46491, 4609, 7.89378428466, 110507.843333, chewing
36824, -18708, 55532, 4434, 7.52482962115, 97270.9152703, chewing
20597, -18708, 39305, 4448, 6.46771314378, 70251.2894431, chewing
18741, -10866, 29607, 4179, 6.27392955326, 63412.1568856, chewing
24694, -10226, 34920, 4547, 7.15388933825, 73584.2661956, chewing
44698, -10195, 54893, 5091, 7.78015879684, 118359.158475, chewing
44698, 4337, 40361, 4482, 7.86978428466, 97097.8889429, chewing
41210, -7810, 49020, 4744, 7.87476473465, 108477.719067, chewing
29575, -9651, 39226, 4829, 7.22044439217, 75096.0576565, chewing
25014, -10819, 35833, 4530, 6.24407238162, 63028.043149, chewing
25014, -10819, 35833, 4457, 6.43566482429, 69110.3659983, chewing
34856, -8370, 43226, 4485, 7.38893855398, 95125.4440216, chewing
49868, -6674, 56542, 5144, 7.84578428466, 114516.345032, chewing
49868, 768, 49100, 5126, 7.89378428466, 114943.350165, chewing
29000, -9267, 38267, 4691, 7.33936053339, 87023.8458571, chewing
23621, -9267, 32888, 4501, 6.47348052501, 67433.0609274, chewing
16980, -8258, 25238, 4210, 6.16656548991, 63563.1311594, chewing
19733, -8258, 27991, 4339, 6.60388536143, 66677.9033604, chewing
42554, -6786, 49340, 4739, 7.61754968456, 109943.489147, chewing
52540, 672, 51868, 4880, 7.91778428466, 106804.155744, chewing
52540, -1776, 54316, 4635, 7.89378428466, 115657.836759, chewing
29687, -16708, 46395, 4534, 7.32991900397, 78111.9097244, chewing
20356, -16708, 37064, 4492, 6.59970903419, 66410.1805697, chewing
26855, -63519, 90374, 5375, 6.7526095149, 96180.8288403, chewing
33608, -63519, 97127, 5525, 7.54694179364, 121637.051127, chewing
47884, -3889, 51773, 4843, 7.89378428466, 121019.084818, chewing
47884, 224, 47660, 5013, 7.89076473465, 122553.324666, chewing
42490, -6226, 48716, 4717, 7.62435129892, 101736.930584, chewing
22870, -8018, 30888, 3904, 6.66009282329, 63760.7551939, chewing
14435, -23797, 38232, 3849, 6.34750974394, 61074.6656196, chewing
17044, -25558, 42602, 4379, 6.67758996489, 69115.6683633, chewing
21717, -25558, 47275, 4549, 7.27536053339, 80341.0812959, chewing
49276, -12787, 62063, 4903, 7.89876473465, 123445.875864, chewing
49276, -1472, 50748, 5483, 7.92578428466, 111274.423103, chewing
49180, -8690, 57870, 5463, 7.78156929344, 125713.660242, chewing
24630, -11875, 36505, 4743, 7.05027578948, 79122.7343159, chewing
22309, -11875, 34184, 4038, 6.23607238162, 63004.1518517, chewing
23990, -7617, 31607, 3850, 6.75747148452, 62625.4567818, chewing
41450, -2705, 44155, 4083, 7.73690716087, 100856.37572, chewing
60318, -592, 60910, 4355, 7.92578428466, 120883.534504, chewing
60318, 2928, 57390, 4822, 7.94178428466, 125839.101733, chewing
39946, -2544, 42490, 4744, 7.79615879684, 100788.857903, chewing
27351, -4097, 31448, 4237, 7.09331508445, 70707.1015497, chewing
21221, -7586, 28807, 3905, 6.50788536143, 62909.7237186, chewing
18244, -9442, 27686, 4264, 6.60588514769, 62727.2014203, chewing
19796, -9442, 29238, 4170, 6.9431457559, 69262.8499433, chewing
35657, -4753, 40410, 4197, 7.66955285902, 93849.189903, chewing
38057, 256, 37801, 4602, 7.89876473465, 91497.6384487, chewing
38057, -1408, 39465, 4725, 7.82676473465, 95868.8507048, chewing
22373, -4865, 27238, 4406, 7.11886978824, 71645.8702693, chewing
20965, -5985, 26950, 3893, 6.51784626142, 56861.3163722, chewing
27159, -5985, 33144, 3803, 6.52086581142, 55646.129524, chewing
27159, -7889, 35048, 3946, 6.98627578948, 65134.8956949, chewing
40745, -7889, 48634, 4001, 7.68668653462, 96466.0171606, chewing
55613, -16, 55629, 4650, 7.87778428466, 117121.477599, chewing
55613, 0, 55613, 5170, 7.80276473465, 122598.381766, chewing
31816, -7778, 39594, 4860, 7.56276473465, 94935.4190073, chewing
24486, -8594, 33080, 4330, 6.73428160521, 64699.8488763, chewing
15668, -8594, 24262, 4227, 6.76547148452, 61737.4678246, chewing
47803, -5138, 52941, 4684, 7.69034186931, 113884.558919, chewing
56061, -1521, 57582, 5196, 7.93378428466, 120782.926836, chewing
56061, -2977, 59038, 5213, 7.91778428466, 125626.341123, chewing
32856, -21205, 54061, 4472, 7.45033475221, 85773.5327702, chewing
20901, -21205, 42106, 4083, 6.84321162731, 67585.7146262, chewing
28615, -6658, 35273, 4303, 7.12466511228, 75068.4292292, chewing
50700, -5953, 56653, 4821, 7.76588761086, 127614.284422, chewing
50700, -1904, 52604, 4789, 7.90178428466, 116747.737344, chewing
48235, -2000, 50235, 4541, 7.90178428466, 120454.888082, chewing
29111, -9666, 38777, 4689, 7.61583681146, 90668.6542494, chewing
24422, -12275, 36697, 4378, 6.75548248053, 63342.115027, chewing
20309, -12275, 32584, 4143, 6.35205234168, 61975.2454758, chewing
40762, -8882, 49644, 4533, 7.27295741319, 94911.4199057, chewing
40762, -13219, 53981, 4317, 7.08809930262, 91548.3595943, chewing
18949, -14675, 33624, 4096, 6.33950974394, 63836.5844437, chewing
33736, -14675, 48411, 4702, 7.42139866568, 91343.1804589, chewing
47515, -1616, 49131, 4764, 7.91778428466, 109583.488436, chewing
47515, -7506, 55021, 4795, 7.90978428466, 110998.948335, chewing
41658, -7682, 49340, 4821, 7.62435129892, 96729.6778103, chewing
21653, -9554, 31207, 4290, 6.64409282329, 65414.2147798, chewing
23349, -10146, 33495, 3848, 6.25207238162, 63963.8760277, chewing
27863, -10146, 38009, 4504, 7.24392426091, 84699.2105355, chewing
56862, -1840, 58702, 4840, 7.92276473465, 117752.032575, chewing
56862, -1232, 58094, 4716, 7.89378428466, 117002.171563, chewing
54093, -3456, 57549, 4548, 7.77356929344, 110178.518482, chewing
21061, -11635, 32696, 4460, 6.99587495764, 70443.3645464, chewing
20357, -11635, 31992, 5074, 6.57693678212, 70613.0284171, chewing
39945, -8450, 48395, 4880, 7.31923893922, 94469.0915273, chewing
53005, -1008, 54013, 4394, 7.88578428466, 115159.758358, chewing
53005, 32, 52973, 4762, 7.90676473465, 121258.8449, chewing
40889, -6673, 47562, 4785, 7.52535430222, 104849.65914, chewing
20261, -9954, 30215, 3990, 6.55486559768, 62683.2304141, chewing
25222, -9954, 35176, 3594, 6.22505283161, 57810.9131396, chewing
25222, -9026, 34248, 4267, 6.59788514769, 64251.9342272, chewing
55774, -9026, 64800, 4863, 7.55682962115, 124844.754648, chewing
55774, -256, 56030, 4831, 7.92578428466, 119144.026085, chewing
46988, -1216, 48204, 4809, 7.93378428466, 116241.414128, chewing
28583, -15123, 43706, 4629, 7.51682962115, 80958.6071311, chewing
25318, -15123, 40441, 4103, 6.7139934967, 65921.1803431, chewing
25318, -12307, 37625, 3757, 6.30676473465, 61890.2897731, chewing
28919, -12307, 41226, 4029, 7.01525623947, 79320.0564448, chewing
52796, -3457, 56253, 4601, 7.78872563464, 113631.01903, chewing
52796, -1408, 54204, 4540, 7.87476473465, 105064.614823, chewing
37801, -6129, 43930, 4288, 7.75290716087, 97702.379133, chewing
27126, -12531, 39657, 4068, 6.76952158055, 69918.2470421, chewing
18244, -12531, 30775, 3594, 6.15681198458, 58439.0834933, chewing
17684, -6802, 24486, 3757, 6.49686581142, 57174.0495654, chewing
44859, -6929, 51788, 4247, 7.41293855398, 111994.117192, chewing
47644, -6929, 54573, 4432, 7.88578428466, 106064.233814, chewing
47644, -7730, 55374, 4625, 7.74956929344, 113934.690245, chewing
21253, -7730, 28983, 4733, 7.10629553445, 72845.756227, chewing
20036, -6305, 26341, 4131, 6.55788514769, 60549.0501854, chewing
18772, -7394, 26166, 4386, 6.64107327328, 62412.4466756, chewing
18772, -8274, 27046, 4400, 6.66009282329, 64463.6822642, chewing
14932, -9138, 24070, 3840, 6.34178428466, 57108.5569519, chewing
14228, -12707, 26935, 4049, 6.25006423715, 58518.935462, chewing
18708, -12707, 31415, 4048, 6.70158996489, 64930.7630652, chewing
29912, -5473, 35385, 4126, 7.48233475221, 83721.2625784, chewing
29912, -55757, 85669, 4828, 7.82317834684, 106327.666587, chewing
21782, -55757, 77539, 4620, 7.39460833458, 100111.118905, chewing
19524, -8690, 28214, 4187, 6.64444559829, 63943.0412243, chewing
22405, -10163, 32568, 4434, 6.92046674685, 74355.3626802, chewing
22405, -10163, 32568, 4544, 7.32735956567, 74195.1021168, chewing
21302, -9523, 30825, 4301, 7.22346394217, 65611.8230918, chewing
17940, -8034, 25974, 3848, 6.90446674685, 55998.3423763, chewing
21429, -7298, 28727, 3649, 7.12286561088, 57484.7371713, chewing
26631, -1393, 28024, 3881, 7.76970608463, 74715.6893154, chewing
26631, -6753, 33384, 3836, 7.66457240903, 75452.8248341, chewing
20965, -6753, 27718, 3649, 7.03323688442, 61120.6854297, chewing
20965, -9411, 30376, 3623, 6.65707327328, 57252.7892171, chewing
23958, -9634, 33592, 4235, 7.01827578948, 72380.3786925, chewing
26038, -9634, 35672, 4955, 7.74988761086, 84686.3965351, chewing
26038, -2832, 28870, 4442, 7.74676473465, 75102.2489536, chewing
25174, -11746, 36920, 3826, 7.12385023823, 67771.228665, chewing
27542, -11746, 39288, 3976, 6.5708976821, 66956.4018805, chewing
27542, -9411, 36953, 4148, 6.79352158055, 68466.9011996, chewing
30280, -8962, 39242, 4325, 7.48653013455, 79682.1591754, chewing
43179, -2833, 46012, 4500, 7.84276473465, 89065.3493284, chewing
43179, -11139, 54318, 4190, 7.66178428466, 92334.3459322, chewing
14548, -11250, 25798, 3939, 7.01326153852, 64382.1421318, chewing
16868, -12467, 29335, 3785, 6.64893484667, 63174.5205627, chewing
16868, -12467, 29335, 3502, 6.36478761139, 54696.2381267, chewing
20020, -4593, 24613, 3752, 7.05576563654, 60774.6118502, chewing
22837, -2096, 24933, 4690, 7.76415879684, 73848.8892348, chewing
27751, -1504, 29255, 4470, 7.82676473465, 78231.8830864, chewing
27751, -7153, 34904, 4122, 7.72556929344, 79396.6397597, chewing
22454, -14627, 37081, 4001, 7.11666511228, 65959.3291032, chewing
18005, -14627, 32632, 3670, 6.92583585762, 58910.2626748, chewing
20165, -5537, 25702, 4107, 7.35437911568, 68851.1095395, chewing
46267, -4930, 51197, 4243, 7.79917834684, 112651.330797, chewing
46267, 1472, 44795, 4097, 7.88578428466, 95988.067344, chewing
34904, -6977, 41881, 4157, 7.55551058454, 95953.3988599, chewing
17412, -7058, 24470, 3704, 6.91285540763, 57088.3292371, chewing
42011, -7058, 49069, 4167, 7.43460833458, 108748.569231, chewing
42011, -12403, 54414, 5376, 7.82570608463, 114072.526105, chewing
24502, -13763, 38265, 4809, 7.39739866568, 80341.2177279, chewing
62287, -13763, 76050, 4278, 6.92910665589, 81887.3117599, chewing
62287, -6690, 68977, 4761, 7.40539866568, 126477.565119, chewing
54173, -3009, 57182, 4829, 7.89076473465, 124506.905771, chewing
54173, -5841, 60014, 5029, 7.87778428466, 140132.878608, chewing
36985, -5841, 42826, 4550, 7.54676473465, 94190.8317679, chewing
25318, -10243, 35561, 4003, 7.00809930262, 64822.0428253, chewing
18436, -10243, 28679, 4002, 6.77344888475, 70268.4025879, chewing
50748, -9426, 60174, 4442, 7.4776165847, 123319.303532, chewing
50748, 4209, 46539, 4862, 7.89378428466, 106026.502014, chewing
44698, -2448, 47146, 4563, 7.77966698461, 103156.776709, chewing
30888, -6369, 37257, 4473, 7.02926153852, 72952.8259141, chewing
19140, -8418, 27558, 4129, 6.50788536143, 67405.0530116, chewing
46411, -8418, 54829, 4404, 7.26346394217, 100581.518657, chewing
48523, -6898, 55421, 4749, 7.85076473465, 101511.64126, chewing
48523, -7554, 56077, 4885, 7.71736141932, 112919.014839, chewing
25206, -8706, 33912, 5012, 6.99427578948, 76842.459042, chewing
24501, -8706, 33207, 4592, 6.51588536143, 69038.059526, chewing
21701, -7458, 29159, 4139, 6.86092431978, 67776.0032844, chewing
36825, -7458, 44283, 4131, 7.57076473465, 95990.0744907, chewing
48843, 0, 48843, 4220, 7.86178428466, 101290.673187, chewing
48843, -3601, 52444, 4427, 7.90178428466, 113710.762541, chewing
29831, -5921, 35752, 4247, 7.58554968456, 81862.4578167, chewing
20725, -7938, 28663, 3784, 6.89344719684, 61546.4082332, chewing
18324, -7938, 26262, 3576, 6.73730115522, 57953.8966726, chewing
18500, -6066, 24566, 3449, 6.92046674685, 62192.3585186, chewing
42571, -80, 42651, 3715, 7.52482962115, 108238.904486, chewing
50044, 4064, 45980, 4768, 7.89378428466, 101107.811305, chewing
50044, -5234, 55278, 4589, 7.77876473465, 113358.797101, chewing
24022, -5586, 29608, 3724, 7.2511977844, 61581.5893278, chewing
21637, -6210, 27847, 3826, 7.26736053339, 64365.4860173, chewing
56653, -6210, 62863, 4369, 7.80366698461, 118039.573302, chewing
56653, 1088, 55565, 4838, 7.90978428466, 110131.995657, chewing
42778, -912, 43690, 4420, 7.76556929344, 98328.1592303, chewing
24454, -6529, 30983, 4355, 7.33723688442, 72710.5381284, chewing
23814, -6529, 30343, 4685, 7.46162788459, 77543.2609831, chewing
47163, -3857, 51020, 4504, 7.82676473465, 112108.86369, chewing
47163, 3376, 43787, 4370, 7.90676473465, 98837.062312, chewing
40794, -6017, 46811, 4107, 7.45037911568, 103395.12836, chewing
28695, -9858, 38553, 4518, 6.57391723211, 65681.9788385, chewing
22053, -9858, 31911, 4522, 6.48069359378, 62765.8948805, chewing
42778, -5346, 48124, 4569, 7.37723688442, 108854.899903, chewing
49052, -1696, 50748, 4780, 7.90178428466, 114509.934682, chewing
49052, -2544, 51596, 4403, 7.89378428466, 122224.140696, chewing
25382, -9411, 34793, 4019, 7.47735430222, 72516.3242898, chewing
19845, -9411, 29256, 3250, 6.69543238451, 53648.2700754, chewing
23334, -9106, 32440, 3308, 6.52784604767, 52960.7634901, chewing
23334, -8338, 31672, 4262, 7.12466511228, 71473.5498506, chewing
43322, -2097, 45419, 4834, 7.80578428466, 102757.207573, chewing
43322, -11187, 54509, 5246, 7.84774518464, 99838.4935706, chewing
28951, -11187, 40138, 5245, 7.53894179364, 92849.7825794, chewing
19477, -9250, 28727, 4354, 7.01326153852, 65830.1119474, chewing
23830, -6641, 30471, 3701, 7.22588933825, 70353.8018877, chewing
33305, -6641, 39946, 4066, 7.71454974343, 92348.3308652, chewing
33305, -2833, 36138, 4280, 7.83974518464, 89233.5693113, chewing
28646, -14323, 42969, 4678, 7.45781007114, 83581.4476133, chewing
28646, -15987, 44633, 5038, 6.67897394669, 79776.7891573, chewing
26119, -15987, 42106, 4759, 6.66346514829, 76494.0764211, chewing
15732, -12851, 28583, 4292, 6.66657041488, 65888.563378, chewing
18740, -12851, 31591, 3867, 6.64558996489, 62649.7839607, chewing
20661, -4465, 25126, 4380, 7.26221733441, 75891.1719519, chewing
42314, -1632, 43946, 4876, 7.80774518464, 110278.684384, chewing
42314, -4177, 46491, 4760, 7.89378428466, 104217.448393, chewing
26871, -9186, 36057, 4791, 7.56954968456, 89490.8004937, chewing
20021, -10146, 30167, 4405, 7.00224198851, 65796.8097815, chewing
17029, -10146, 27175, 3841, 6.85725072732, 55556.2067884, chewing
30471, -7153, 37624, 4288, 7.35135956567, 84730.2401167, chewing
43578, 0, 43578, 4695, 7.84774518464, 102430.836411, chewing
43578, -5489, 49067, 4570, 7.90978428466, 102956.954492, chewing
33880, -10595, 44475, 4636, 7.52101048706, 85403.9452489, chewing
24021, -11043, 35064, 4445, 6.69358996489, 68951.486359, chewing
24021, -11043, 35064, 4089, 6.21097484183, 63684.7134936, chewing
22646, -8434, 31080, 3896, 6.26002513713, 56167.0324304, chewing
22646, -8866, 31512, 3914, 6.27607238162, 58820.9751968, chewing
16244, -8866, 25110, 3958, 5.8707672943, 60236.3013326, chewing
23958, -7170, 31128, 4485, 5.94761403013, 69931.62027, chewing
23958, -7602, 31560, 4000, 6.41711099171, 63038.9185593, chewing
17253, -7602, 24855, 3786, 6.84688521976, 56737.334519, chewing
59582, -6930, 66512, 4576, 7.60653013455, 124600.299985, chewing
59582, -384, 59966, 4889, 7.90178428466, 116629.99438, chewing
45211, -5137, 50348, 4664, 7.74654974343, 118492.66916, chewing
25510, -59550, 85060, 5101, 7.31021733441, 98394.5560899, chewing
23846, -59550, 83396, 4952, 7.1129047109, 88707.5171786, chewing
21909, -7890, 29799, 4322, 7.38962788459, 65215.7885436, chewing
44539, -5090, 49629, 4775, 7.81215879684, 112670.382558, chewing
45883, 1136, 44747, 4461, 7.86676473465, 103215.244278, chewing
45883, -7874, 53757, 4408, 7.74188761086, 108362.769659, chewing
26439, -7874, 34313, 4235, 7.22978428466, 69259.0293566, chewing
24678, -47643, 72321, 4148, 6.80321162731, 75165.3086379, chewing
27622, -47643, 75265, 4355, 7.22132143337, 88812.0690959, chewing
47772, -5777, 53549, 4818, 7.83134572276, 118274.046893, chewing
47772, 5026, 42746, 4706, 7.87778428466, 107790.801616, chewing
44443, -3841, 48284, 4454, 7.67736141932, 105685.428221, chewing
28199, -8738, 36937, 4317, 7.09829553445, 74038.5358781, chewing
24774, -9938, 34712, 4339, 6.83352158055, 71759.4162816, chewing
24774, -11251, 36025, 4778, 7.15968466229, 80997.9860701, chewing
54077, -11251, 65328, 4742, 7.72556929344, 130903.522158, chewing
54077, 5457, 48620, 4542, 7.87778428466, 105568.274316, chewing
45851, -4593, 50444, 4465, 7.81378428466, 114358.843435, chewing
27942, -4721, 32663, 4199, 7.32834098338, 70891.0316215, chewing
18948, -6210, 25158, 3511, 6.69358996489, 54595.2017602, chewing
35144, -6466, 41610, 3944, 6.98787495764, 79418.5985242, chewing
42282, -6466, 48748, 4593, 7.76556929344, 114656.858523, chewing
42282, -624, 42906, 4843, 7.89378428466, 105757.337078, chewing
39897, -5009, 44906, 4916, 7.82015879684, 107257.437969, chewing
22774, -5009, 27783, 4295, 7.36562788459, 66637.4341035, chewing
22293, -10194, 32487, 4269, 7.06678518655, 64173.0568535, chewing
54061, -10194, 64255, 4692, 7.59603003707, 123519.694391, chewing
55613, -5297, 60910, 4518, 7.89076473465, 121884.876432, chewing
55613, -1921, 57534, 4447, 7.89378428466, 129446.450132, chewing
31496, -4737, 36233, 4814, 7.65137084893, 94119.7198312, chewing
22197, -5345, 27542, 4338, 6.9801262059, 65398.5847054, chewing
20501, -11459, 31960, 4055, 6.75445193451, 60990.640975, chewing
28407, -20565, 48972, 4282, 7.38939866568, 87985.3406461, chewing
52653, -20565, 73218, 4716, 7.85076473465, 125183.374596, chewing
52653, 784, 51869, 4605, 7.88578428466, 107788.092574, chewing
40233, -3681, 43914, 4533, 7.7126474346, 100094.031881, chewing
23750, -14531, 38281, 4268, 6.9831457559, 65960.082395, chewing
14851, -14531, 29382, 3320, 6.53686581142, 54941.2782716, chewing
32648, -5905, 38553, 4129, 7.29936053339, 80097.2253123, chewing
37577, -5905, 43482, 5051, 7.87476473465, 96266.8830158, chewing
37577, -5345, 42922, 5161, 7.85517834684, 104775.320807, chewing
27750, -11811, 39561, 4852, 7.05024198851, 84212.561885, chewing
16436, -11811, 28247, 4072, 6.25806423715, 58204.0911829, chewing
13171, -8770, 21941, 3603, 6.29347064392, 52264.9610752, chewing
24822, -9874, 34696, 4007, 7.01024198851, 71932.3718203, chewing
